,Star ID,RA,DE,Magnitude
208859,208859,-1.72112204,-0.64120822,6.0
208895,208895,-1.71321068,-0.65027366,2.8
208953,208953,-1.70077783,-0.64698206,1.7
208976,208976,-1.69541763,-0.56808829,5.7
209018,209018,-1.68816877,-0.67373282,4.3
209162,209162,-1.66231353,-0.68078875,2.5
209171,209171,-1.66045025,-0.64441944,5.6
209302,209302,-1.63221176,-0.55306081,4.8
209317,209317,-1.62990684,-0.64628388,3.3
209382,209382,-1.61926935,-0.60715801,6.0
209389,209389,-1.61877898,-0.60048533,5.8
209403,209403,-1.61616877,-0.62156207,6.0
209415,209415,-1.61421007,-0.60885855,5.7
209445,209445,-1.60952074,-0.60140192,6.0
209544,209544,-1.59030495,-0.64324468,5.8
209670,209670,-1.56437671,-0.62665872,5.8
209695,209695,-1.5594751,-0.53104454,3.1
209709,209709,-1.55764003,-0.62876485,5.9
209802,209802,-1.54081928,-0.53648813,5.6
209956,209956,-1.50865002,-0.64191023,3.2
210047,210047,-1.48849459,-0.6751189,5.1
210060,210060,-1.48572992,-0.64044455,5.4
210074,210074,-1.48307506,-0.63293735,5.6
210090,210090,-1.47980736,-0.60057235,2.0
210115,210115,-1.47563435,-0.53728143,5.7
210196,210196,-1.46174539,-0.68115702,5.6
210256,210256,-1.44949463,-0.57638122,5.4
210276,210276,-1.44481307,-0.69360311,5.3
210293,210293,-1.44017377,-0.67656472,6.0
210294,210294,-1.44017144,-0.67656239,6.0
210311,210311,-1.43691815,-0.5769276,5.4
210500,210500,-1.39472394,-0.66974436,5.1
210508,210508,-1.3920133,-0.62296435,4.8
210517,210517,-1.38980458,-0.69356553,5.5
210733,210733,-1.33829468,-0.65291066,5.4
210780,210780,-1.32927853,-0.64881636,4.9
210858,210858,-1.309507,-0.66893729,5.7
210882,210882,-1.30372437,-0.54318345,5.5
210927,210927,-1.29573244,-0.64816423,4.3
210989,210989,-1.28250102,-0.66295115,4.1
211004,211004,-1.28023638,-0.6880453,4.2
211174,211174,-1.23763508,-0.61984084,5.6
211540,211540,-1.12210387,-0.55904457,5.6
211715,211715,-1.06253222,-0.61807689,4.4
211716,211716,-1.06197735,-0.60797173,5.3
211718,211718,-1.06050007,-0.66042808,6.0
211723,211723,-1.05976798,-0.59057608,5.7
211766,211766,-1.04614926,-0.66463345,4.8
211781,211781,-1.04214082,-0.56196344,5.0
211884,211884,-1.01265268,-0.63230651,5.3
212332,212332,-0.88488643,-0.58660773,5.5
212344,212344,-0.88009717,-0.55459985,5.8
212415,212415,-0.85921882,-0.68734896,5.5
212471,212471,-0.84277789,-0.59282149,5.0
212487,212487,-0.83860262,-0.66498354,5.5
212498,212498,-0.8339266,-0.58234714,6.0
212521,212521,-0.82718882,-0.69810538,5.4
212635,212635,-0.79312625,-0.56643846,4.7
212652,212652,-0.78866046,-0.67589805,5.9
212665,212665,-0.78637132,-0.67767814,5.4
212708,212708,-0.77229263,-0.52926998,5.7
212715,212715,-0.77074198,-0.56797872,5.3
212792,212792,-0.74238379,-0.69167282,5.3
212873,212873,-0.72033745,-0.56518478,4.8
212997,212997,-0.68389366,-0.66403267,5.7
213077,213077,-0.65788389,-0.59631045,6.0
213257,213257,-0.60225297,-0.58040856,4.4
213291,213291,-0.58989139,-0.54333384,5.1
213373,213373,-0.56327228,-0.6562612,3.2
213413,213413,-0.55249851,-0.65434905,5.5
213451,213451,-0.53982487,-0.67430655,5.6
213542,213542,-0.51003633,-0.69438797,4.6
213575,213575,-0.49972551,-0.58003245,4.6
213576,213576,-0.4995509,-0.59844538,5.1
213598,213598,-0.49299973,-0.5979722,5.5
213601,213601,-0.49208845,-0.57237763,5.1
213849,213849,-0.41133432,-0.68740743,5.5
213882,213882,-0.39851175,-0.56903105,4.4
213947,213947,-0.37620368,-0.5571601,5.8
213980,213980,-0.36635253,-0.58192996,5.6
213999,213999,-0.35959745,-0.53960708,6.0
214133,214133,-0.31330164,-0.68804709,5.4
214152,214152,-0.30651871,-0.57842306,4.5
214188,214188,-0.29154204,-0.57259545,4.3
214274,214274,-0.25859344,-0.6112177,5.1
214312,214312,-0.24384191,-0.68352194,5.6
214443,214443,-0.19142589,-0.57254964,4.5
214614,214614,-0.12961338,-0.66488488,4.5
214700,214700,-0.09592452,-0.56460907,5.3
214859,214859,-0.03187974,-0.56199243,6.0
214962,214962,0.01629694,-0.86137273,5.8
214982,214982,0.03001785,-0.80325729,3.9
215091,215091,0.10362209,-0.76719666,3.9
215092,215092,0.10392193,-0.74311538,2.4
215102,215102,0.11335616,-0.70146324,5.3
215118,215118,0.12226032,-0.8463088,5.6
215130,215130,0.12657856,-0.85660415,4.9
215156,215156,0.14532165,-0.84255479,5.5
215184,215184,0.16356448,-0.78664079,6.0
215193,215193,0.17002642,-0.80912058,4.6
215220,215220,0.18583671,-0.74959627,6.0
215231,215231,0.18944786,-0.83472364,5.8
215342,215342,0.26428612,-0.81447326,5.3
215364,215364,0.27862414,-0.82006128,3.4
215373,215373,0.28586762,-0.72874395,5.1
215427,215427,0.31822487,-0.79932744,4.9
215491,215491,0.35983672,-0.72871229,5.3
215515,215515,0.37610217,-0.76050754,3.4
215535,215535,0.38908677,-0.86100583,4.0
215695,215695,0.48713435,-0.81239705,4.4
215696,215696,0.48997087,-0.74598364,5.0
215714,215714,0.50259513,-0.83127836,4.7
215725,215725,0.51306754,-0.73777026,5.4
215738,215738,0.52230128,-0.78458702,5.0
215784,215784,0.55483515,-0.76361544,5.8
215830,215830,0.57817908,-0.72254803,5.9
215905,215905,0.63334814,-0.83649433,4.4
215995,215995,0.68893731,-0.75233266,4.5
215998,215998,0.69243212,-0.69932817,4.1
216111,216111,0.76953546,-0.70693058,3.4
216112,216112,0.76953619,-0.7069318,3.4
216113,216113,0.7695868,-0.70692787,4.4
216149,216149,0.79072433,-0.8232753,5.7
216208,216208,0.83196246,-0.7785252,5.9
216245,216245,0.85438849,-0.83660903,5.8
216262,216262,0.86363597,-0.75502813,4.3
216346,216346,0.90832585,-0.74708353,5.7
216356,216356,0.91198377,-0.82981834,6.0
216404,216404,0.93941701,-0.70577193,4.6
216469,216469,0.97611299,-0.82928781,5.7
216539,216539,1.01231047,-0.82100055,5.8
216545,216545,1.01504998,-0.70691279,5.6
216681,216681,1.08715425,-0.73518611,4.9
216709,216709,1.10105485,-0.74031199,3.8
216748,216748,1.1243979,-0.7746974,5.1
216849,216849,1.17505143,-0.78644822,5.2
216925,216925,1.21714325,-0.73231078,4.5
217031,217031,1.25943971,-0.72267234,6.0
217139,217139,1.31554658,-0.85907515,5.4
217163,217163,1.32500706,-0.8664658,4.9
217324,217324,1.41125273,-0.77264291,5.9
217339,217339,1.42018249,-0.71533716,5.9
217367,217367,1.43458,-0.82227358,5.5
217381,217381,1.44067498,-0.80217078,5.8
217421,217421,1.46034266,-0.8263017,6.0
217449,217449,1.47095601,-0.71094959,5.8
217520,217520,1.50564567,-0.81357743,5.1
217647,217647,1.55832516,-0.76859418,5.7
217649,217649,1.56038872,-0.74729855,4.0
217705,217705,1.58488833,-0.78675433,5.8
217729,217729,1.59840533,-0.73557124,5.5
217752,217752,1.60813416,-0.7041255,5.6
217921,217921,1.67727,-0.84031223,5.9
218070,218070,1.72887924,-0.7531294,3.2
218092,218092,1.73351825,-0.84080665,5.0
218234,218234,1.78240849,-0.81263262,5.0
218295,218295,1.80148349,-0.73829478,6.0
218323,218323,1.81049397,-0.84917851,4.9
218420,218420,1.84315634,-0.75987563,5.8
218423,218423,1.84333007,-0.73761944,5.3
218426,218426,1.8439149,-0.86411203,5.1
218464,218464,1.8565036,-0.71233747,5.9
218512,218512,1.87381523,-0.85260852,5.1
218513,218513,1.87381843,-0.85260852,5.1
218524,218524,1.87887283,-0.70534534,5.4
218536,218536,1.88117674,-0.81463228,4.5
218545,218545,1.88375924,-0.78705763,5.0
218548,218548,1.88500555,-0.77767212,3.1
218566,218566,1.89043687,-0.84096106,4.9
218569,218569,1.89075511,-0.81613918,5.8
218588,218588,1.8972385,-0.81480333,5.5
218617,218617,1.90468342,-0.76610253,6.0
218754,218754,1.95321361,-0.75396983,3.3
218840,218840,1.98675687,-0.85026846,5.9
218851,218851,1.9935569,-0.84624645,5.6
218922,218922,2.01325817,-0.78619103,5.2
218931,218931,2.01583421,-0.7122821,5.1
218999,218999,2.03336735,-0.8112909,5.3
219005,219005,2.03519173,-0.70731771,6.0
219017,219017,2.03700912,-0.81944294,4.6
219033,219033,2.04075991,-0.81560836,6.0
219034,219034,2.04078776,-0.80715258,4.3
219081,219081,2.05293096,-0.70591427,3.8
219105,219105,2.05797126,-0.86362649,4.8
219110,219110,2.05876094,-0.8372645,4.3
219156,219156,2.0688672,-0.76290358,6.0
219185,219185,2.07383375,-0.73777501,6.0
219188,219188,2.07399163,-0.75686824,5.4
219196,219196,2.07557639,-0.76749821,5.1
219217,219217,2.07821017,-0.79311247,5.2
219225,219225,2.08044012,-0.85710429,4.1
219239,219239,2.08323177,-0.78677106,6.0
219338,219338,2.09887078,-0.71853363,5.5
219421,219421,2.11650341,-0.78750909,5.0
219492,219492,2.12785176,-0.84712057,5.9
219500,219500,2.12906963,-0.82374925,4.8
219501,219501,2.12907858,-0.76750175,5.2
219503,219503,2.12926278,-0.82359329,1.9
219512,219512,2.13016628,-0.83407855,5.4
219514,219514,2.1301689,-0.83407292,5.4
219564,219564,2.13662298,-0.84320245,5.9
219568,219568,2.13689969,-0.74764868,4.9
219628,219628,2.14692064,-0.81750122,5.3
219634,219634,2.14793919,-0.70152089,4.4
219656,219656,2.15020484,-0.79728938,6.0
219847,219847,2.1859721,-0.84350032,4.9
219909,219909,2.19961483,-0.73284165,5.3
219981,219981,2.21406135,-0.7678164,5.9
219984,219984,2.2143793,-0.83359044,5.5
219995,219995,2.21557877,-0.77766442,5.2
220137,220137,2.23925933,-0.8686703,4.9
220203,220203,2.25097063,-0.7472331,4.1
220251,220251,2.262312,-0.6996274,5.2
220260,220260,2.26405246,-0.78561686,5.7
220264,220264,2.26441658,-0.81105504,4.1
220283,220283,2.26708366,-0.82271039,4.9
220299,220299,2.26999872,-0.78942629,5.2
220312,220312,2.27176027,-0.83634103,5.5
220360,220360,2.27812207,-0.86640248,5.2
220370,220370,2.28032409,-0.74119392,4.1
220421,220421,2.28782755,-0.80037091,4.1
220441,220441,2.28990231,-0.79811231,5.5
220463,220463,2.29343421,-0.80233911,5.8
220530,220530,2.30291476,-0.70045798,5.4
220539,220539,2.30411511,-0.78750841,5.0
220560,220560,2.3075865,-0.80880972,4.9
220635,220635,2.32200779,-0.82606031,5.3
220702,220702,2.33990854,-0.84436925,5.9
220716,220716,2.34385692,-0.82100744,5.2
220729,220729,2.34843601,-0.71660208,4.4
220759,220759,2.35396085,-0.72723056,5.5
220802,220802,2.36679017,-0.81852311,3.7
220877,220877,2.38305147,-0.7545039,2.2
220927,220927,2.39658527,-0.77950845,5.0
220936,220936,2.39888168,-0.8094503,5.9
220951,220951,2.40269501,-0.75759575,5.7
220964,220964,2.40775719,-0.82259511,5.9
220971,220971,2.40982679,-0.76686723,5.9
220977,220977,2.41091107,-0.75083298,5.1
221009,221009,2.4183056,-0.77997339,6.0
221013,221013,2.41960849,-0.76892434,5.0
221102,221102,2.4431364,-0.73269324,5.8
221108,221108,2.4459554,-0.79994519,6.0
221233,221233,2.48154492,-0.7024431,3.6
221261,221261,2.48855023,-0.70559138,5.4
221287,221287,2.49558042,-0.85141015,5.4
221343,221343,2.50906592,-0.85748589,4.5
221354,221354,2.51357113,-0.74987165,5.5
221483,221483,2.55059684,-0.77707517,5.7
221522,221522,2.56566659,-0.7941027,5.3
221537,221537,2.5690318,-0.81506823,6.0
221546,221546,2.57170201,-0.8021414,5.7
221552,221552,2.5732435,-0.80830682,4.6
221591,221591,2.58448619,-0.78621541,5.9
221772,221772,2.63633925,-0.82248714,5.2
221876,221876,2.6687538,-0.69983645,6.0
221894,221894,2.67311705,-0.7308335,4.1
221909,221909,2.67656037,-0.74808782,5.8
221969,221969,2.69755886,-0.82811015,5.6
221997,221997,2.706036,-0.72252888,5.0
222080,222080,2.73135425,-0.85781323,6.0
222128,222128,2.75068596,-0.77423465,6.0
222135,222135,2.75253186,-0.81585988,5.1
222198,222198,2.77156075,-0.83715537,4.1
222320,222320,2.81265759,-0.85792464,2.8
222484,222484,2.86981349,-0.75989304,5.9
222486,222486,2.87043191,-0.73229386,4.6
222537,222537,2.88967539,-0.82744969,5.9
222580,222580,2.9014283,-0.73946881,5.3
222638,222638,2.92458867,-0.85222988,5.7
222646,222646,2.92738723,-0.76968739,5.8
222812,222812,2.9939802,-0.73999599,5.3
222855,222855,3.01226914,-0.70093514,5.7
222862,222862,3.01583194,-0.70355454,5.5
222882,222882,3.02180111,-0.85280879,5.6
222886,222886,3.02291805,-0.82197566,5.6
222894,222894,3.02594198,-0.82666167,5.4
222916,222916,3.03309798,-0.82851725,5.5
222959,222959,3.04936706,-0.74732211,5.7
223008,223008,3.06850446,-0.79259488,5.4
223019,223019,3.07233451,-0.70211294,5.0
223061,223061,3.09201091,-0.78357003,4.7
223192,223192,-3.13695946,-0.73572813,5.3
223234,223234,-3.11695595,-0.84498661,5.6
223240,223240,-3.11409674,-0.76876847,5.9
223241,223241,-3.11403834,-0.71476711,5.6
223296,223296,-3.09175826,-0.79318073,5.3
223453,223453,-3.03108967,-0.87186076,4.2
223470,223470,-3.02256686,-0.72360376,5.9
223526,223526,-3.00200696,-0.7748349,5.9
223541,223541,-2.99734307,-0.71116446,5.2
223559,223559,-2.98906192,-0.84240396,4.0
223600,223600,-2.97305674,-0.80062064,5.8
223602,223602,-2.97252129,-0.84971995,2.4
223613,223613,-2.96788148,-0.84716023,4.6
223730,223730,-2.92223043,-0.84947769,4.4
223752,223752,-2.91391379,-0.76581639,6.0
223759,223759,-2.91241549,-0.74429265,5.5
223869,223869,-2.87696787,-0.85972912,5.0
223899,223899,-2.86509367,-0.84117467,5.0
223904,223904,-2.86346375,-0.72118823,5.7
223908,223908,-2.86243066,-0.86636152,4.4
223959,223959,-2.84362481,-0.73246194,5.8
223965,223965,-2.8426272,-0.75228602,5.3
223999,223999,-2.828452,-0.84982321,6.0
224031,224031,-2.81730269,-0.76298688,5.9
224079,224079,-2.80124443,-0.81364957,5.8
224147,224147,-2.77500427,-0.71974789,5.8
224274,224274,-2.73098161,-0.76599718,6.0
224282,224282,-2.72987449,-0.80587849,6.0
224316,224316,-2.71881965,-0.86737856,5.6
224358,224358,-2.70552606,-0.71818258,6.0
224468,224468,-2.67691778,-0.72325281,3.5
224470,224470,-2.67648727,-0.73697323,3.3
224488,224488,-2.66739919,-0.81422766,5.9
224513,224513,-2.6580211,-0.81825181,5.9
224537,224537,-2.65111803,-0.82105558,3.1
224554,224554,-2.64760832,-0.80891085,5.9
224576,224576,-2.63884488,-0.73054911,4.0
224584,224584,-2.63728019,-0.77772555,4.2
224620,224620,-2.62412942,-0.79171897,4.4
224672,224672,-2.60497518,-0.71455496,4.5
224790,224790,-2.56732675,-0.72613638,5.8
224832,224832,-2.54734811,-0.79985444,4.1
224837,224837,-2.54377055,-0.74752292,5.7
224842,224842,-2.54160649,-0.78465494,5.0
224918,224918,-2.51800345,-0.78533441,4.6
224919,224919,-2.51784186,-0.78809344,4.5
224928,224928,-2.51341396,-0.80126626,5.9
224968,224968,-2.50059197,-0.78712856,5.5
224971,224971,-2.50016306,-0.86038813,5.5
225043,225043,-2.47696356,-0.73198028,2.6
225045,225045,-2.47682982,-0.7208059,5.8
225053,225053,-2.47386356,-0.80334412,5.4
225061,225061,-2.46942846,-0.80140162,5.4
225070,225070,-2.46741523,-0.85886048,4.1
225127,225127,-2.44960378,-0.82335578,2.9
225177,225177,-2.42981021,-0.82434388,5.9
225247,225247,-2.40696233,-0.75694484,4.5
225305,225305,-2.38619276,-0.83213081,5.8
225334,225334,-2.37693575,-0.74933801,2.8
225343,225343,-2.37409065,-0.73137867,3.4
225425,225425,-2.34876455,-0.81780709,4.0
225434,225434,-2.34720641,-0.71337759,5.3
225455,225455,-2.33900496,-0.85340778,5.8
225473,225473,-2.33459888,-0.7049828,6.0
225478,225478,-2.33289013,-0.74484937,6.0
225482,225482,-2.33235104,-0.78694952,4.4
225524,225524,-2.31934135,-0.84734339,4.1
225525,225525,-2.31922623,-0.84744787,6.0
225538,225538,-2.31493418,-0.77340959,4.9
225599,225599,-2.30048263,-0.72094311,5.2
225637,225637,-2.2905568,-0.83239334,4.4
225646,225646,-2.28790063,-0.70871664,5.8
225690,225690,-2.2773019,-0.70630042,3.4
225696,225696,-2.27582266,-0.84011346,5.7
225702,225702,-2.27484687,-0.83334856,5.1
225711,225711,-2.27209049,-0.77686641,3.7
225824,225824,-2.2431242,-0.81264154,5.0
225937,225937,-2.21744153,-0.7155897,3.0
225949,225949,-2.21467606,-0.78177976,4.8
225956,225956,-2.21322206,-0.77197377,5.5
226003,226003,-2.20489225,-0.74010425,4.3
226063,226063,-2.19151496,-0.77662357,4.7
226253,226253,-2.15404732,-0.85103156,6.0
226424,226424,-2.11145205,-0.72610278,5.1
226465,226465,-2.09645472,-0.85681888,4.7
226499,226499,-2.08153181,-0.78608558,4.8
226599,226599,-2.04371074,-0.82460839,5.4
226618,226618,-2.03653234,-0.87170688,5.0
226649,226649,-2.02542507,-0.74269602,5.6
226692,226692,-2.01271027,-0.86315089,5.5
226695,226695,-2.01171325,-0.76436704,6.0
226772,226772,-1.99181795,-0.82803433,4.8
226812,226812,-1.98062668,-0.80519524,5.5
226854,226854,-1.9712891,-0.72798435,5.5
226899,226899,-1.96121666,-0.76692041,5.1
226952,226952,-1.95105099,-0.74625979,5.6
227048,227048,-1.93039683,-0.8494005,5.6
227057,227057,-1.92911998,-0.8649127,5.9
227145,227145,-1.91445477,-0.71117935,5.7
227312,227312,-1.8846516,-0.71814365,5.4
227358,227358,-1.87556433,-0.74994917,5.7
227374,227374,-1.87421257,-0.73794072,4.9
227376,227376,-1.87397768,-0.72824261,5.3
227382,227382,-1.87326587,-0.72900173,6.0
227391,227391,-1.87225438,-0.73998717,5.8
227401,227401,-1.87160788,-0.73788574,3.8
227424,227424,-1.86977085,-0.71682374,6.0
227687,227687,-1.80171684,-0.77658779,5.1
227698,227698,-1.79839024,-0.85194994,6.0
227706,227706,-1.79521549,-0.75355124,3.4
227815,227815,-1.76604027,-0.81306561,5.6
227885,227885,-1.74746844,-0.82765583,5.5
227910,227910,-1.74276049,-0.76998138,5.1
227970,227970,-1.73151817,-0.79937122,5.8
228068,228068,-1.71054243,-0.86985082,3.0
228161,228161,-1.69326229,-0.81111317,4.6
228200,228200,-1.68545202,-0.74993477,2.0
228219,228219,-1.68184006,-0.74789574,6.0
228256,228256,-1.67320628,-0.86196464,4.8
228419,228419,-1.6402386,-0.70004647,3.1
228465,228465,-1.6288888,-0.69946537,4.9
228488,228488,-1.62304406,-0.71138374,6.0
228561,228561,-1.60073198,-0.77380709,5.0
228577,228577,-1.59592607,-0.72799763,4.9
228707,228707,-1.55677493,-0.7579883,5.0
228776,228776,-1.53799701,-0.80224437,4.6
228777,228777,-1.53786531,-0.72204005,5.9
228814,228814,-1.52860612,-0.72169132,5.5
228850,228850,-1.51744248,-0.77185038,5.5
228853,228853,-1.5173907,-0.77185305,5.5
228981,228981,-1.48062207,-0.77033912,5.4
229020,229020,-1.47000065,-0.84031698,5.5
229022,229022,-1.46927823,-0.8028181,3.8
229046,229046,-1.46179862,-0.85695947,4.1
229063,229063,-1.4566059,-0.82474249,5.7
229091,229091,-1.44839136,-0.80199149,5.0
229093,229093,-1.44720505,-0.7599852,5.7
229094,229094,-1.44716054,-0.79925138,5.3
229110,229110,-1.44019042,-0.7391578,4.7
229164,229164,-1.41609288,-0.83697424,6.0
229171,229171,-1.41374897,-0.75452392,5.4
229284,229284,-1.37773003,-0.70618397,5.3
229298,229298,-1.3734251,-0.7633467,5.6
229305,229305,-1.37111647,-0.80055077,5.8
229306,229306,-1.37013807,-0.75906691,5.6
229335,229335,-1.35813929,-0.81430208,5.5
229382,229382,-1.34076032,-0.74657923,5.4
229460,229460,-1.31085047,-0.73597349,4.9
229512,229512,-1.28774806,-0.70818722,4.7
229530,229530,-1.28088717,-0.73258217,5.9
229572,229572,-1.26088534,-0.79028402,6.0
229583,229583,-1.25347467,-0.79509061,5.3
229645,229645,-1.22588901,-0.77763009,4.3
229653,229653,-1.22343137,-0.78357977,4.5
229658,229658,-1.21987664,-0.71055796,4.1
229711,229711,-1.19621834,-0.76005191,5.8
229740,229740,-1.17914247,-0.79202377,5.9
229745,229745,-1.17497812,-0.70064318,5.9
229750,229750,-1.17150033,-0.84140651,5.0
229886,229886,-1.10574723,-0.8322427,6.0
229902,229902,-1.09758374,-0.69818236,5.4
229926,229926,-1.08290429,-0.73306485,4.2
229980,229980,-1.05911334,-0.78978432,6.0
230176,230176,-0.96399145,-0.73668384,5.6
230183,230183,-0.95778004,-0.74324963,5.7
230275,230275,-0.91416324,-0.77993873,5.3
230299,230299,-0.89858792,-0.82846382,3.2
230378,230378,-0.85039698,-0.77095164,5.1
230390,230390,-0.84626862,-0.81006587,4.9
230522,230522,-0.7715297,-0.7258263,5.6
230574,230574,-0.74602957,-0.70637203,5.8
230643,230643,-0.70873799,-0.7159726,4.9
230666,230666,-0.69275274,-0.71946244,5.9
230691,230691,-0.68143399,-0.74640067,5.6
230725,230725,-0.6591262,-0.72258158,5.4
230736,230736,-0.65379968,-0.78663536,5.7
230845,230845,-0.58896185,-0.8295931,5.8
230991,230991,-0.50138321,-0.8238659,2.2
231054,231054,-0.46857436,-0.72599186,4.9
231062,231062,-0.46494858,-0.73089027,5.2
231110,231110,-0.4360252,-0.80600648,5.8
231153,231153,-0.40889122,-0.76361262,4.0
231160,231160,-0.40675632,-0.76804595,4.3
231216,231216,-0.37494668,-0.71296487,5.8
231257,231257,-0.35041534,-0.82286553,2.2
231264,231264,-0.34641534,-0.72737615,4.9
231277,231277,-0.33713172,-0.81699871,5.4
231363,231363,-0.28845848,-0.84188861,5.9
231418,231418,-0.25663401,-0.72866071,5.8
231443,231443,-0.24404073,-0.76429519,4.4
231463,231463,-0.23044338,-0.75279406,5.8
231464,231464,-0.22957348,-0.71318444,6.0
231467,231467,-0.22891578,-0.79443679,4.1
231511,231511,-0.20852503,-0.72215912,5.8
231531,231531,-0.20121115,-0.78124714,5.9
231538,231538,-0.19455447,-0.71726536,5.5
231641,231641,-0.13641013,-0.78748092,5.9
231674,231674,-0.12046262,-0.74860211,4.8
231706,231706,-0.10836421,-0.79882324,4.9
231841,231841,-0.03479167,-0.70823459,6.0
231894,231894,-0.00648818,-0.85675178,5.7
232090,232090,0.14001876,-0.9189016,5.5
232098,232098,0.14499047,-0.9616148,5.9
232142,232142,0.16626007,-1.04257432,5.8
232151,232151,0.17235127,-0.99093337,5.8
232161,232161,0.17939142,-1.00770099,4.5
232202,232202,0.21124405,-0.89464564,5.2
232267,232267,0.2614515,-0.99957227,6.0
232305,232305,0.28923386,-0.96887939,4.1
232480,232480,0.41824686,-1.0033943,0.6
232489,232489,0.42718847,-0.98520166,5.3
232500,232500,0.43879425,-0.94231757,5.6
232518,232518,0.45439481,-0.89126581,5.5
232519,232519,0.45465944,-0.93850533,5.1
232541,232541,0.47546137,-0.88057407,6.0
232572,232572,0.4974787,-0.90507801,3.7
232695,232695,0.58784297,-0.90308615,3.8
232716,232716,0.6033764,-0.98041645,5.6
232735,232735,0.61588743,-0.89569977,6.0
232834,232834,0.67960889,-0.92081613,5.3
232856,232856,0.69422137,-0.9558012,5.3
232863,232863,0.70186126,-0.8903851,5.4
232980,232980,0.79601158,-1.04599604,5.2
233036,233036,0.83462714,-1.00370719,5.7
233151,233151,0.92103527,-0.88222229,5.6
233456,233456,1.11140145,-0.90079832,4.4
233462,233462,1.11533397,-1.03710519,4.4
233475,233475,1.1232574,-0.92469236,6.0
233563,233563,1.19080892,-0.96250923,3.5
233637,233637,1.22822798,-0.88269256,5.3
233663,233663,1.23741576,-1.04412631,5.4
233708,233708,1.26450087,-0.93455361,5.6
233821,233821,1.32928865,-1.00427098,4.8
233885,233885,1.36451907,-0.90908999,5.9
233925,233925,1.38814675,-0.8841662,5.5
233980,233980,1.4206434,-1.02894684,5.1
234133,234133,1.51014142,-0.89158084,3.9
234136,234136,1.51061717,-0.94905711,6.0
234153,234153,1.52243792,-0.9805012,4.4
234168,234168,1.52609395,-0.9096595,5.0
234180,234180,1.53369944,-0.99771577,6.0
234198,234198,1.54345183,-0.91884138,5.3
234250,234250,1.5692526,-0.8939112,5.8
234358,234358,1.61147726,-0.95917764,4.8
234472,234472,1.66695307,-0.98336199,5.7
234474,234474,1.66894958,-0.91024074,5.9
234479,234479,1.6704614,-0.91922347,-0.9
234518,234518,1.6854465,-1.01176344,5.7
234538,234538,1.69553385,-0.87620842,5.3
234540,234540,1.69561719,-0.99166282,5.2
234550,234550,1.70228893,-0.90391043,5.6
234563,234563,1.70705128,-1.02478374,5.8
234588,234588,1.71859678,-0.92387361,4.4
234698,234698,1.76605665,-0.91377159,5.7
234704,234704,1.77010108,-0.89375775,5.3
234709,234709,1.77298102,-0.96837683,5.6
234734,234734,1.78326712,-0.88233904,2.8
234736,234736,1.78359059,-0.93485245,4.4
234853,234853,1.8310386,-0.89588546,5.0
234862,234862,1.83395067,-1.02746016,6.0
234889,234889,1.84345683,-1.03153981,5.7
234901,234901,1.84731553,-0.98913496,5.3
234939,234939,1.85887434,-0.90563201,6.0
235039,235039,1.89440743,-0.91476037,6.0
235115,235115,1.91735771,-0.90740914,5.5
235191,235191,1.94203252,-0.88866765,5.1
235238,235238,1.958179,-0.91709969,5.9
235251,235251,1.9608175,-0.94759273,5.9
235335,235335,1.98280239,-0.9149287,4.9
235538,235538,2.04220366,-0.98233244,5.5
235551,235551,2.04656255,-0.8793089,5.8
235578,235578,2.05644467,-0.94660885,5.8
235614,235614,2.06756824,-0.99780522,5.5
235634,235634,2.07479114,-0.92236167,3.6
235637,235637,2.07654491,-1.02958403,6.0
235679,235679,2.0926652,-0.9426869,5.9
235685,235685,2.09512538,-0.94902676,6.0
235729,235729,2.10881385,-0.88047022,6.0
235734,235734,2.11083807,-0.9243972,5.4
235783,235783,2.13102935,-0.97629137,5.8
235818,235818,2.14728331,-0.87342515,5.4
235931,235931,2.18816168,-1.03581888,1.7
235932,235932,2.18829862,-0.90691187,5.9
235958,235958,2.1993883,-0.89995299,5.2
235961,235961,2.19952858,-0.89995304,5.2
236001,236001,2.20888005,-0.92367008,5.1
236061,236061,2.2283183,-0.9257477,5.8
236104,236104,2.24317265,-1.01318065,5.4
236105,236105,2.24339103,-1.00942087,4.8
236109,236109,2.24438012,-0.88654911,6.0
236150,236150,2.26015594,-0.92960241,5.6
236156,236156,2.26252988,-0.92287518,5.4
236163,236163,2.26395647,-0.92055021,3.7
236164,236164,2.26395988,-0.92218034,5.7
236180,236180,2.26680659,-1.03990426,4.4
236201,236201,2.27277474,-0.92362601,5.7
236204,236204,2.27324591,-0.92386779,5.0
236231,236231,2.28342751,-0.95163234,2.0
236267,236267,2.2925662,-0.98759936,4.6
236338,236338,2.31402,-1.00260056,5.7
236367,236367,2.32012938,-0.98540873,6.0
236404,236404,2.32904743,-0.95595673,5.7
236416,236416,2.33355671,-0.91683236,4.8
236435,236435,2.33765154,-1.03036715,5.3
236474,236474,2.34823209,-1.0278547,5.2
236517,236517,2.35701996,-0.90741399,5.4
236692,236692,2.39830267,-1.0255832,3.6
236722,236722,2.40688809,-1.03336039,5.6
236748,236748,2.41211455,-0.96624797,5.2
236786,236786,2.42072848,-1.0006216,4.2
236807,236807,2.42492476,-1.03087727,2.3
236823,236823,2.42789167,-0.88732428,5.3
236836,236836,2.43059592,-0.89621004,5.9
